right_FP_x,right_FP_y,right_FP_z,left_FP_x,left_FP_y,left_FP_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,torso_acc_x,torso_acc_y,torso_acc_z,torso_gyro_x,torso_gyro_y,torso_gyro_z,hip_angle,knee_angle,L5_S1_flex_angle,hip_torque,knee_torque,L5_S1_flex_torque
-72.0596313476563,-60.6536865234375,-671.768188476563,-41.0842895507813,-31.2423706054688,-229.4921875,0.287791669368744,-10.0164909362793,-1.42427086830139,-0.250516325235367,-0.111170373857021,0.0820289179682732,-1.10114502906799,-5.86384248733521,7.28495073318481,0.0296355038881302,-0.0850729271769524,0.0136462580412626,-1.2033394575119,-9.6338939666748,0.473947077989578,0.265980631113052,-0.319078534841537,0.313856273889542,-0.72885799407959,-10.2599086761475,-1.62826955318451,-0.232592925429344,0.614160299301147,-0.157784327864647,33.95985738,-25.4994838,-2.91575554,-0.876860251899866,-0.10468893082253,1.28159665634779
-72.2503662109375,-60.72998046875,-672.760009765625,-40.8935546875,-31.1279296875,-228.729248046875,0.320131957530975,-10.0169916152954,-1.43662405014038,-0.25010672211647,-0.112855017185211,0.0828464031219482,-1.09192252159119,-5.86590099334717,7.2872486114502,0.0297846049070358,-0.0850969105958939,0.013661677017808,-1.17919588088989,-9.65266227722168,0.467677742242813,0.265197426080704,-0.317585855722427,0.313074767589569,-0.727701485157013,-10.2557992935181,-1.63248765468597,-0.231688037514687,0.61252361536026,-0.158413276076317,33.9599469625,-25.499492639,-2.91580426,-0.877160216629414,-0.104962037824095,1.28819920710215
-72.174072265625,-60.6536865234375,-673.828125,-40.7791137695313,-30.7083129882813,-227.96630859375,0.354601740837097,-10.0192127227783,-1.44308578968048,-0.250134140253067,-0.114061526954174,0.083446241915226,-1.0843346118927,-5.86736631393433,7.28751087188721,0.0297571774572134,-0.085014633834362,0.0139633174985647,-1.15043199062347,-9.6711540222168,0.460752576589584,0.266164064407349,-0.316348522901535,0.311885327100754,-0.723676323890686,-10.2517890930176,-1.64010679721832,-0.230875670909882,0.610840559005737,-0.159026831388474,33.960036545,-25.499501478,-2.91585298,-0.877460181358963,-0.105235144825659,1.2948017578565
-72.0977783203125,-60.577392578125,-674.896240234375,-40.6646728515625,-30.2886962890625,-227.203369140625,0.389071524143219,-10.0214338302612,-1.44954764842987,-0.250161588191986,-0.115268036723137,0.0840460807085037,-1.07674670219421,-5.86883115768433,7.28777313232422,0.0297297518700361,-0.0849323496222496,0.0142649570479989,-1.12166810035706,-9.68964576721191,0.453827410936356,0.267130732536316,-0.315111219882965,0.310695856809616,-0.719651162624359,-10.2477798461914,-1.64772593975067,-0.230063304305077,0.609157502651215,-0.15964038670063,33.9601261275,-25.499510317,-2.9159017,-0.877760146088511,-0.105508251827224,1.30140430861086
-72.2503662109375,-60.5392456054688,-675.811767578125,-40.5120849609375,-30.21240234375,-226.364135742188,0.423541307449341,-10.0236549377441,-1.45600938796997,-0.250189006328583,-0.1164745464921,0.0846459195017815,-1.06915879249573,-5.87029647827148,7.28803539276123,0.0297023244202137,-0.0848500728607178,0.0145665975287557,-1.09290421009064,-9.70813751220703,0.446902245283127,0.268097400665283,-0.313873887062073,0.309506416320801,-0.715626001358032,-10.2437696456909,-1.65534508228302,-0.229250937700272,0.607474505901337,-0.160253942012787,33.96021571,-25.499519156,-2.91595042,-0.87806011081806,-0.105781358828789,1.30800685936522
-72.4029541015625,-60.5010986328125,-676.727294921875,-40.3594970703125,-30.1361083984375,-225.52490234375,0.458011090755463,-10.0258760452271,-1.46247124671936,-0.250216424465179,-0.117681048810482,0.0852457582950592,-1.06157088279724,-5.87176179885864,7.28829765319824,0.0296748969703913,-0.0847677960991859,0.0148682380095124,-1.06414031982422,-9.72662925720215,0.439977079629898,0.269064038991928,-0.31263655424118,0.308316946029663,-0.711600840091705,-10.2397603988647,-1.66296422481537,-0.228438571095467,0.605791449546814,-0.160867497324944,33.9603052925,-25.499527995,-2.91599914,-0.878360075547608,-0.106054465830353,1.31460941011958
-72.479248046875,-60.6155395507813,-677.566528320313,-40.435791015625,-30.0216674804688,-225.143432617188,0.492480874061584,-10.02809715271,-1.46893298625946,-0.250243872404099,-0.118887558579445,0.0858455970883369,-1.05398285388947,-5.87322664260864,7.28855991363525,0.029647471383214,-0.0846855118870735,0.0151698775589466,-1.0353764295578,-9.74512100219727,0.433051913976669,0.270030707120895,-0.31139925122261,0.307127475738525,-0.707575678825378,-10.2357511520386,-1.67058336734772,-0.227626204490662,0.604108393192291,-0.161481037735939,33.960394875,-25.499536834,-2.91604786,-0.878660040277157,-0.106327572831918,1.32121196087394
-72.5555419921875,-60.72998046875,-678.40576171875,-40.5120849609375,-29.9072265625,-224.761962890625,0.526950657367706,-10.0303182601929,-1.47539484500885,-0.250271290540695,-0.120094068348408,0.0864454358816147,-1.04639494419098,-5.8746919631958,7.28882217407227,0.0296200439333916,-0.0846032351255417,0.0154715180397034,-1.00661253929138,-9.76361274719238,0.426126748323441,0.270997375249863,-0.310161918401718,0.30593803524971,-0.703550517559052,-10.2317409515381,-1.67820250988007,-0.226813837885857,0.602425396442413,-0.162094593048096,33.9604844575,-25.499545673,-2.91609658,-0.878960005006705,-0.106600679833482,1.3278145116283
-72.5936889648438,-60.6155395507813,-679.244995117188,-40.2450561523438,-29.8309326171875,-224.075317382813,0.561420440673828,-10.0325393676758,-1.48185658454895,-0.250298708677292,-0.121300578117371,0.0870452746748924,-1.03880703449249,-5.8761568069458,7.28908491134644,0.0295926183462143,-0.0845209509134293,0.0157731585204601,-0.977848649024963,-9.78210544586182,0.419201612472534,0.271964013576508,-0.308924585580826,0.304748564958572,-0.699525356292725,-10.2277317047119,-1.68582153320313,-0.226001471281052,0.600742340087891,-0.162708148360252,33.96057404,-25.499554512,-2.9161453,-0.879259969736254,-0.106873786835047,1.33441706238266
-72.6318359375,-60.5010986328125,-680.084228515625,-39.97802734375,-29.754638671875,-223.388671875,0.59589022397995,-10.0347604751587,-1.48831844329834,-0.250326156616211,-0.122507080435753,0.0876451134681702,-1.03121912479401,-5.87762212753296,7.28934717178345,0.0295651908963919,-0.0844386741518974,0.0160747990012169,-0.949084758758545,-9.80059719085693,0.412276446819305,0.272930681705475,-0.307687282562256,0.303559124469757,-0.695500195026398,-10.2237215042114,-1.69344067573547,-0.225189104676247,0.599059283733368,-0.163321703672409,33.9606636225,-25.499563351,-2.91619402,-0.879559934465802,-0.107146893836612,1.34101961313701
