right_FP_x,right_FP_y,right_FP_z,left_FP_x,left_FP_y,left_FP_z,shank_acc_x,shank_acc_y,shank_acc_z,shank_gyro_x,shank_gyro_y,shank_gyro_z,foot_acc_x,foot_acc_y,foot_acc_z,foot_gyro_x,foot_gyro_y,foot_gyro_z,thigh_acc_x,thigh_acc_y,thigh_acc_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,torso_acc_x,torso_acc_y,torso_acc_z,torso_gyro_x,torso_gyro_y,torso_gyro_z,hip_angle,knee_angle,L5_S1_flex_angle,hip_torque,knee_torque,L5_S1_flex_torque
-29.2587280273438,-11.8637084960938,-242.843627929688,-45.013427734375,-27.6947021484375,-519.561767578125,0.712648451328278,-9.48177242279053,-3.78697848320007,-0.885114133358002,0.594552338123322,-0.295182824134827,-1.9890261888504,-4.11540508270264,8.11928367614746,-0.0281373281031847,0.206672698259354,0.115343108773232,2.09367990493774,-7.05070209503174,2.16355180740356,2.13706421852112,0.0323195494711399,0.0402701944112778,-0.0312264561653137,-7.5030951499939,0.608017325401306,-0.550383448600769,1.25883936882019,-0.199364736676216,58.65553936,-53.13097482,-2.29379046,-0.101086751225801,0.267401390161368,1.12777598351787
-29.449462890625,-11.749267578125,-243.83544921875,-44.9371337890625,-27.6947021484375,-519.561767578125,0.737209558486938,-9.51759147644043,-3.81473183631897,-0.881731629371643,0.589488863945007,-0.294377595186234,-1.98653376102448,-4.12945985794067,8.11829853057861,-0.0278655644506216,0.204748019576073,0.11612781137228,2.13411617279053,-7.1134204864502,2.09737348556519,2.14369702339172,0.0687336847186089,0.0441440232098103,-0.024476008489728,-7.51120948791504,0.614952445030212,-0.550664961338043,1.25812268257141,-0.198865115642548,58.6558422649782,-53.1311461941048,-2.29395751181223,-0.103415123990009,0.269748037314979,1.12422127284133
-29.7164916992188,-11.6348266601563,-244.522094726563,-45.0515747070313,-27.4658203125,-519.638061523438,0.761770665645599,-9.55341053009033,-3.84248518943787,-0.878349125385284,0.584425330162048,-0.293572396039963,-1.98404133319855,-4.14351463317871,8.11731433868408,-0.0275938007980585,0.202823340892792,0.116912513971329,2.17455244064331,-7.17613935470581,2.03119540214539,2.15033006668091,0.105147816240788,0.048017855733633,-0.0177255626767874,-7.51932382583618,0.621887564659119,-0.550946414470673,1.25740599632263,-0.198365494608879,58.6561451699563,-53.1313175682096,-2.29412456362445,-0.105743496754218,0.27209468446859,1.12066656216478
-29.9835205078125,-11.5203857421875,-245.208740234375,-45.166015625,-27.2369384765625,-519.71435546875,0.78633177280426,-9.58922863006592,-3.87023854255676,-0.874966621398926,0.579361855983734,-0.29276716709137,-1.98154890537262,-4.15756988525391,8.11633014678955,-0.0273220371454954,0.200898662209511,0.117697209119797,2.21498870849609,-7.23885822296143,1.9650171995163,2.15696287155151,0.141561955213547,0.0518916882574558,-0.0109751150012016,-7.52743768692017,0.62882262468338,-0.551227927207947,1.25668931007385,-0.197865873575211,58.6564480749345,-53.1314889423144,-2.29429161543668,-0.108071869518427,0.2744413316222,1.11711185148823
-30.1742553710938,-11.6348266601563,-245.66650390625,-45.2804565429688,-27.1987915039063,-519.485473632813,0.810892879962921,-9.62504768371582,-3.89799189567566,-0.871584117412567,0.57429838180542,-0.291961938142776,-1.97905647754669,-4.17162466049194,8.1153450012207,-0.0270502734929323,0.19897398352623,0.118481911718845,2.25542497634888,-7.30157661437988,1.89883899688721,2.16359567642212,0.177976086735725,0.0557655207812786,-0.00422466872259974,-7.53555202484131,0.635757744312286,-0.551509380340576,1.25597262382507,-0.197366252541542,58.6567509799127,-53.1316603164192,-2.29445866724891,-0.110400242282636,0.276787978775811,1.11355714081168
-30.364990234375,-11.749267578125,-246.124267578125,-45.3948974609375,-27.16064453125,-519.256591796875,0.835453987121582,-9.66086673736572,-3.92574501037598,-0.868201613426208,0.569234907627106,-0.291156709194183,-1.97656393051147,-4.18567943572998,8.11436080932617,-0.0267785098403692,0.197049304842949,0.119266614317894,2.29586124420166,-7.3642954826355,1.83266079425812,2.1702287197113,0.214390218257904,0.0596393533051014,0.00252577825449407,-7.54366588592529,0.642692863941193,-0.55179089307785,1.25525605678558,-0.196866631507874,58.6570538848908,-53.131831690524,-2.29462571906114,-0.112728615046845,0.279134625929421,1.11000243013513
-30.6320190429688,-11.5966796875,-246.963500976563,-45.5856323242188,-27.2369384765625,-519.180297851563,0.860015094280243,-9.69668579101563,-3.95349836349487,-0.86481910943985,0.564171373844147,-0.290351510047913,-1.97407150268555,-4.19973421096802,8.11337566375732,-0.0265067461878061,0.195124626159668,0.120051316916943,2.33629751205444,-7.42701435089111,1.76648271083832,2.17686152458191,0.250804364681244,0.0635131821036339,0.00927622523158789,-7.55178022384644,0.649627923965454,-0.55207234621048,1.2545393705368,-0.196367010474205,58.657356789869,-53.1320030646288,-2.29479277087336,-0.115056987811054,0.281481273083032,1.10644771945858
-30.8990478515625,-11.444091796875,-247.802734375,-45.7763671875,-27.313232421875,-519.10400390625,0.884576201438904,-9.73250484466553,-3.98125171661377,-0.861436665058136,0.559107899665833,-0.289546281099319,-1.97157907485962,-4.21378898620605,8.11239147186279,-0.026234982535243,0.193199932575226,0.120836019515991,2.37673401832581,-7.48973274230957,1.70030450820923,2.18349456787109,0.287218481302261,0.0673870146274567,0.0160266719758511,-7.55989456176758,0.65656304359436,-0.552353858947754,1.25382268428802,-0.195867404341698,58.6576596948472,-53.1321744387336,-2.29495982268559,-0.117385360575263,0.283827920236643,1.10289300878203
-30.8990478515625,-11.5203857421875,-248.71826171875,-45.7382202148438,-27.16064453125,-518.951416015625,0.909137308597565,-9.76832389831543,-4.00900506973267,-0.858054161071777,0.554044425487518,-0.288741052150726,-1.96908664703369,-4.22784376144409,8.11140632629395,-0.0259632188826799,0.191275253891945,0.12162072211504,2.41717028617859,-7.55245161056519,1.63412630558014,2.1901273727417,0.323632627725601,0.0712608471512794,0.0227771177887917,-7.56800842285156,0.663498163223267,-0.552635312080383,1.25310599803925,-0.195367783308029,58.6579625998253,-53.1323458128384,-2.29512687449782,-0.119713733339472,0.286174567390253,1.09933829810548
-30.8990478515625,-11.5966796875,-249.6337890625,-45.7000732421875,-27.008056640625,-518.798828125,0.933698415756226,-9.80414199829102,-4.03675842285156,-0.854671657085419,0.548980951309204,-0.287935823202133,-1.96659409999847,-4.24189901351929,8.11042213439941,-0.0256914552301168,0.189350575208664,0.122405417263508,2.45760655403137,-7.6151704788208,1.56794810295105,2.1967601776123,0.360046774148941,0.0751346796751022,0.0295275654643774,-7.57612276077271,0.670433282852173,-0.552916824817657,1.25238931179047,-0.194868162274361,58.6582655048035,-53.1325171869432,-2.29529392631004,-0.122042106103681,0.288521214543864,1.09578358742893
